laberinto,maze; labyrinth,4329
erótico,erotic,4330
amenazado,threatened,4331
inminente,imminent,4332
eternidad,eternity,4333
repasar,to review; revise,4334
pastilla,pill; capsule,4335
mierda,shit; crap; excrement,4336
contienda,contest; dispute,4337
imperial,imperial; imperialist,4338
inexplicable,unexplainable,4339
peruano,Peruvian,4340
experimental,experimental,4341
chorro,stream; jet; spurt,4342
opaco,dull; opaque; heavy,4343
clavo,nail; tack; peg,4344
sequía,drought,4345
dinámica,dynamics,4346
ocio,leisure (time),4347
normalidad,normality,4348
intuir,to sense,4349
resonancia,resonance; repercussion,4350
devorar,to devour; consume,4351
efímero,ephemeral; short-lived,4352
chaqueta,jacket,4353
aferrar,to grasp; clutch,4354
invertido,reversed; inverted,4355
asco,disgust,4356
consolidar,to consolidate,4357
apresurar,to hurry up; speed up,4358
pleito,litigation; suit; dispute,4359
latir,to beat (heart),4360
sencillez,simplicity,4361
transitorio,transitory,4362
estupidez,stupidity; stupid thing,4363
mojado,wet,4364
descalzo,barefoot,4365
orientado,positioned; guided,4366
senador,senator,4367
rencor,grudge; spite,4368
presidencial,presidential,4369
apurar,to speed up; hurry up,4370
insultar,to insult; berate,4371
brasileño,Brazilian,4372
sustentar,to maintain; support,4373
probabilidad,probability,4374
minucioso,meticulous; thorough,4375
rústico,rustic; rural,4376
gobernante,ruler; leader,4377
merced,favor; mercy,4378
acariciar,to stroke; fondle; caress,4379
tonelada,ton,4380
rebelde,rebel; insurgent,4381
anhelo,longing; yearning,4382
princesa,princess,4383
decididamente,decidedly; decisively,4384
embajada,embassy,4385
apagado,turned off,4386
bruscamente,quickly; sharply,4387
vincular,to connect; link; bind,4388
amargura,bitterness; sorrow,4389
fortalecer,to fortify,4390
validez,validity,4391
tacto,sense of touch; feel,4392
codo,elbow,4393
vibrar,to vibrate; tremble,4394
calzar,to wear (shoes),4395
chimenea,chimney; fireplace,4396
comunitario,of the community,4397
explícito,explicit,4398
silvestre,wild,4399
evaluar,to evaluate; assess,4400
emocionar,to move; make/get excited,4401
editar,to edit; publish; release,4402
abanico,range; (handheld) fan,4403
fiscal,fiscal; treasury,4404
espacial,spatial; space,4405
violentamente,violently,4406
medieval,medieval,4407
camiseta,T-shirt,4408
honrado,honest; respectable,4409
veloz,fast; quick,4410
corteza,bark; crust; rind; peel,4411
sumergir,to submerge; plunge,4412
cordillera,mountain range,4413
monótono,monotonous,4414
longitud,length; longitude,4415
espantar,to scare; frighten,4416
imprevisto,unforeseen; unexpected,4417
psicología,psychology,4418
soviético,Soviet,4419
potencial,potential,4420
ambulante,traveling,4421
agrupar,to (put in) group,4422
exageración,exaggeration,4423
apreciación,appreciation; assessment,4424
perverso,perverse; wicked,4425
estallido,crash; outbreak; explosion,4426
ardiente,passionate; ardent,4427
talón,heel; check; coupon; stub,4428
atener,to abide by; comply with,4429
colchón,mattress,4430
tenue,tenuous; flimsy,4431
tinte,tint; dye,4432
indiscutible,indisputable; unquestionable,4433
imprenta,printing house,4434
bastón,(walking) cane,4435
sombrío,shady; dark; dismal,4436
humillación,humiliation,4437
trance,trance; fix; enrapture,4438
volante,steering wheel,4439
encabezar,to head; lead (off),4440
rosado,pink; rosy,4441
amistoso,friendly,4442
noble,nobleman; noble,4443
radicalmente,radically,4444
reclamo,claim; complaint; protest,4445
asesor,adviser; consultant,4446
perteneciente,pertaining; belonging,4447
novelista,novelist,4448
herido,wounded (person),4449
necesitado,poor; needy,4450
indefinido,vague; indefinite,4451
solidario,united; jointly shared,4452
paralizado,paralyzed,4453
grueso,bulk; mass,4454
chupar,to suck,4455
grabación,recording,4456
frasco,bottle; jar; flask,4457
inquietante,disquieting,4458
visual,visual,4459
verdura,vegetables; greenery,4460
violación,violation; rape,4461
innovación,innovation,4462
tertulia,get-together; meeting of friends,4463
carcajada,hearty laughter; guffaw,4464
cancha,playing field; court,4465
republicano,republican,4466
destruido,destroyed,4467
aburrimiento,boredom,4468
trabajador,hardworking,4469
inquietar,to make uneasy; disturb,4470
grandioso,magnificent; grandiose,4471
específicamente,specifically,4472
exportación,export; exportation,4473
extremadamente,extremely,4474
expandir,to expand,4475
predecir,to predict,4476
dichoso,fortunate; happy,4477
condicionar,to condition; determine,4478
agrario,agrarian; agricultural,4479
suizo,Swiss,4480
presunto,alleged; presumed,4481
tranvía,trolley; tram; streetcar,4482
alertar,to alert; warn,4483
cordón,cord; yarn; braid,4484
prioridad,priority,4485
modalidad,mode; manner,4486
desenlace,outcome; result,4487
bailarín,dancer,4488
artefacto,artifact; device,4489
trono,throne,4490
adjetivo,adjective,4491
gama,range; musical scale,4492
enfermar,to become ill,4493
gabinete,cabinet; den; office,4494
indagar,to investigate,4495
vertiginoso,dizzying,4496
decente,respectable; decent,4497
congelado,frozen,4498
peón,unskilled laborer; field hand,4499
triple,triple,4500
inspector,inspector,4501
órbita,orbit; socket; field,4502
autopista,freeway; motorway,4503
prosa,prose,4504
paréntesis,parenthesis; digression,4505
fabricación,manufacture; production,4506
lesión,injury; wound; harm,4507
mejilla,cheek,4508
inseguro,unsure; unsafe,4509
muelle,wharf; dock,4510
velo,veil,4511
decoración,decoration,4512
rancho,ranch; farm,4513
exceder,to excel; exceed,4514
joder,to f**k; screw (around/up),4515
irónico,ironic; mocking,4516
alarmar,to alarm,4517
negociación,negotiation,4518
euforia,euphoria; elation,4519
convencimiento,convincing,4520
asombrado,amazed; bewildered,4521
rascar,to scratch; scrape,4522
desconcierto,disorder; chaos,4523
economista,economist,4524
oficialmente,officially,4525
sofisticado,sophisticated,4526
sobra,excess; surplus; leftover,4527
enredar,to entangle; ensnare,4528
ingenioso,ingenious; clever,4529
tasa,rate; fee; levy,4530
balanza,balance; (measuring) scale,4531
factura,invoice; bill,4532
hormiga,ant,4533
vulnerable,vulnerable,4534
oso,bear,4535
trazo,line; stroke,4536
geométrico,geometric,4537
suspirar,to sigh,4538
gusano,worm; caterpillar,4539
bendito,blessed,4540
conferir,to confer,4541
manía,obsession; mania,4542
disculpa,apology; excuse,4543
trascendente,transcendent,4544
alarmante,alarming,4545
pequeñito,very small; tiny,4546
predominar,to predominate,4547
metáfora,metaphor,4548
penetración,penetration; insight,4549
pasajero,fleeting; transitory,4550
whisky,whisky,4551
turístico,tourist,4552
despejar,to clear (up),4553
delirio,delirium; nonsense,4554
impecable,impeccable; faultless,4555
soberbio,proud; arrogant,4556
librería,bookstore,4557
documentación,documentation,4558
sonriente,smiling,4559
decena,ten (of something),4560
nulo,void; null,4561
tigre,tiger,4562
premiar,to award,4563
implacable,relentless; implacable,4564
senda,path; lane,4565
temperamento,temperament; personality,4566
brevemente,briefly,4567
desayunar,to have breakfast,4568
productivo,productive; profitable,4569
dicha,fortune; happiness; luck,4570
andaluz,Andalusian,4571
acta,(el) (meeting) proceedings; minutes,4572
cera,wax,4573
tanque,tank; large container,4574
institucional,institutional,4575
vigoroso,vigorous; strong,4576
batería,battery; gun deck,4577
crema,cream,4578
atroz,atrocious,4579
entretenimiento,entertainment,4580
pala,shovel,4581
servidumbre,staff of servants; servitude,4582
resucitar,to resuscitate,4583
psicólogo,psychologist,4584
sabroso,delicious; tasty,4585
actriz,actress,4586
esencialmente,essentially,4587
larguísimo,very long,4588
simultáneo,simultaneous,4589
burro,donkey,4590
procedencia,origin; source,4591
fiscal,district attorney; prosecutor,4592
trascendental,far-reaching; transcendental,4593
colorado,red; colored,4594
financiar,to finance,4595
participante,participant,4596
rescate,rescue; ransom,4597
apuro,trouble; predicament,4598
sudar,to sweat,4599
prestigioso,prestigious,4600
cautela,caution,4601
crónico,chronic,4602
táctica,tactics; strategy,4603
descuido,neglect; oversight,4604
bíblico,biblical,4605
matanza,slaughter; carnage,4606
perturbar,to perturb; upset,4607
paterno,paternal,4608
escrito,manuscript; writing,4609
pinta,appearance; look; aspect,4610
envidiar,to envy,4611
reposar,to rest; lie down,4612
acelerado,accelerated; quick,4613
árido,arid; dry,4614
caprichoso,capricious; whimsical,4615
minúsculo,minute; insignificant,4616
caldo,broth; soup,4617
agonía,agony; grief,4618
deteriorar,to deteriorate,4619
tregua,truce; rest,4620
vestuario,wardrobe; changing room,4621
desesperar,to despair; lose hope,4622
bodega,cellar; pantry; warehouse,4623
antena,antenna,4624
ligar,to tie; link; bind,4625
maldad,evil; wickedness,4626
obediencia,obedience,4627
ocurrencia,idea; witty remark,4628
abiertamente,openly,4629
complemento,complement; supplement,4630
editor,editor; publisher,4631
periodismo,journalism,4632
piscina,swimming pool,4633
provincial,provincial,4634
mediar,to mediate,4635
endurecer,harden; make hard,4636
tradicionalmente,traditionally,4637
inyección,shot; injection,4638
ilegal,illegal,4639
reproche,reproach; criticism,4640
consistencia,consistency,4641
nobleza,nobility; uprightness,4642
terrestre,earthly; of the earth,4643
impotencia,impotence,4644
vislumbrar,to glimpse,4645
cordial,cordial; friendly,4646
hostilidad,hostility; enmity,4647
angustiado,anguished; distressed,4648
medicamento,medicine; drug,4649
entrenar,to train,4650
piadoso,devout; pious; merciful,4651
corporal,of the body; corporal,4652
conspiración,conspiracy,4653
ilimitado,unlimited,4654
detención,detention; arrest,4655
autobús,bus,4656
firmemente,firmly,4657
esporádico,sporadic,4658
destreza,skill,4659
razonar,to reason (out); think,4660
entrañas,insides; bowels,4661
gratitud,gratitude,4662
rectificar,to rectify; straighten (out),4663
melancólico,melancholy,4664
editorial,publisher (f); editorial article (m),4665
móvil,mobile,4666
bicho,bug; creature,4667
martillo,hammer,4668
robusto,strong; robust; sturdy,4669
cooperación,cooperation,4670
elevación,rise; elevation; increase,4671
atentado,(terrorist) attack; offense,4672
puñado,fistful; small group,4673
llano,flat; level; plain,4674
colombiano,Colombian,4675
sirena,siren; mermaid,4676
espuma,foam; lather,4677
cirujano,surgeon,4678
angustioso,distressing,4679
vereda,path; sidewalk,4680
excitar,to excite,4681
reivindicación,claim; demand; redemption,4682
infección,infection,4683
chiquillo,kid; youngster,4684
distracción,distraction; amusement,4685
enumerar,to enumerate; count,4686
estadístico,statistical,4687
ingrediente,ingredient,4688
posar,to rest; pose; land,4689
maligno,evil; malignant,4690
irritar,to irritate,4691
pugna,battle; struggle,4692
comprensivo,understanding,4693
hueco,hollow,4694
torta,cake,4695
intérprete,performer; interpreter,4696
araña,spider,4697
facción,(face) feature; faction,4698
elocuente,eloquent,4699
tumbar,to knock over; cast down,4700
adentrar,to penetrate; go inside,4701
diplomático,diplomat,4702
exhibición,exhibition; showing,4703
relajar,to relax,4704
escaparate,showcase; display window,4705
afín,related; similar,4706
sargento,sergeant,4707
recrear,to recreate; amuse,4708
usual,normal; usual,4709
estética,aesthetics,4710
caballería,cavalry; knighthood,4711
padrino,godparent; sponsor,4712
diversidad,diversity; variety,4713
banquete,banquet; feast,4714
bancario,bank; banking,4715
impartir,to impart; administer,4716
andar,walk; gait; pace,4717
gigante,giant,4718
afortunado,fortunate,4719
pabellón,pavilion; sports hall,4720
abeja,bee,4721
asentir,to assent; agree,4722
espontáneamente,spontaneously,4723
informativo,informative,4724
violín,violin,4725
astro,star,4726
dictador,dictator,4727
roce,brush; graze,4728
prolongación,extension,4729
cráneo,skull; cranium,4730
aflojar,to loosen,4731
hola,hello; hi,4732
importado,imported,4733
íntegro,whole; entire; honest,4734
agradecimiento,gratitude; gratefulness,4735
extra,extra,4736
audacia,boldness; audacity,4737
cólera,rage (f); cholera (m),4738
resignación,resignation; acceptance,4739
legislación,legislation,4740
recíproco,reciprocal,4741
caramelo,piece of candy; caramel,4742
pólvora,gunpowder; powder,4743
rol,role,4744
fértil,fertile; rich,4745
ensuciar,to get dirty,4746
largar,to let go; start out,4747
acomodado,well-to-do; suitable,4748
idiota,idiot; dunce,4749
bahía,bay,4750
latitud,latitude,4751
buey,ox,4752
vaivén,swinging; rocking,4753
equivocación,mistake; misconception,4754
comunismo,communism,4755
partícula,particle,4756
intermedio,means; interval,4757
económicamente,economically,4758
limosna,alms; charity,4759
flecha,arrow; dart,4760
soberano,sovereign; self-assured,4761
presentir,to sense in advance,4762
desilusión,disappointment; letdown,4763
insertar,to insert; put in,4764
pato,duck,4765
guerrero,warrior; warlike,4766
grieta,crack; opening; slit,4767
jinete,rider; horseman,4768
involuntario,involuntary,4769
discurrir,to flow; pass; roam,4770
inexistente,non-existent,4771
subjetivo,subjective,4772
agricultor,farmer,4773
garra,claw; fang,4774
engordar,to fatten; get fat,4775
soporte,support; endorsement,4776
concurrencia,coming together; participation,4777
pirámide,pyramid,4778
aventurar,to venture; risk,4779
neutro,neutral,4780
demandar,to claim; sue,4781
fósforo,match; match stick,4782
profeta,prophet,4783
renacer,to be reborn; reappear,4784
restablecer,to reestablish; restore,4785
muslo,thigh,4786
desconcertado,disoriented; disconcerted,4787
retiro,withdrawal; retreat,4788
comando,command; order,4789
sobrevenir,to occur; befall; strike,4790
emisión,broadcast; emission,4791
rebasar,to exceed; pass over,4792
tenor,a tenor de: in accordance with,4793
recompensa,reward; recompense,4794
complicidad,involvement; complicity,4795
recelo,mistrust; suspicion,4796
vibración,vibration,4797
restricción,restriction,4798
acatar,to comply with; abide by,4799
transitar,to roam; go by,4800
vara,rod; stick,4801
clientela,customers; clients,4802
soberanía,sovereignty,4803
impreciso,imprecise,4804
percatar,to inform; become aware,4805
frialdad,coldness; indifference,4806
encomendar,to commend; entrust,4807
inspección,inspection,4808
inicial,initial (letters),4809
seducir,to seduce; tempt,4810
incidencia,ocurrence; impact,4811
retroceso,movement backwards,4812
micrófono,microphone,4813
previsible,foreseeable,4814
ventanilla,(vehicle) window,4815
frontal,frontal,4816
extinción,extinction,4817
infinito,infinite; infinity,4818
campeón,champion,4819
incidir,to influence; affect,4820
monstruoso,monstrous,4821
persistente,persistent,4822
oxígeno,oxygen,4823
rigidez,rigidity,4824
educado,educated,4825
irreversible,irreversible,4826
despedida,goodbye; farewell,4827
vengar,to take revenge; avenge,4828
encaje,lace,4829
estropear,to ruin; mess up,4830
repercusión,repercussion; impact,4831
prematuro,premature,4832
fascinar,to fascinate,4833
ganador,winner,4834
emperador,emperor,4835
cometa,comet (m); kite (f),4836
precedente,precedent,4837
rudo,rude; crude; coarse,4838
cerebral,cerebral,4839
mosaico,mosaic,4840
significación,meaning; significance,4841
contestación,answer,4842
pedagógico,pedagogical; teaching,4843
asilo,asylum; shelter,4844
incremento,increase; raise,4845
incurrir,to incur; fall into,4846
lomo,back; loin; spine,4847
tentar,to tempt; entice,4848
navegación,navigation; shipping,4849
edificación,construction; building,4850
abstracción,abstraction,4851
veintidós,twenty-two,4852
grotesco,grotesque; ridiculous,4853
duramente,harshly; severely,4854
sumido,sunken; drowned,4855
públicamente,publicly; in public,4856
resignar,to resign; relinquish,4857
mortal,mortal,4858
siniestro,sinister,4859
místico,mystical,4860
cabina,cabin; cockpit,4861
dialogar,to confer; talk,4862
exento,exempt; free,4863
guerrero,warrior; soldier,4864
acera,sidewalk,4865
clínico,clinical,4866
largamente,for a long time; at length,4867
callejero,of the street,4868
adherir,to adhere; attach,4869
voluntariamente,voluntarily,4870
centavo,cent,4871
molino,mill; windmill,4872
parcialmente,partially,4873
decepción,disappointment; disenchantment,4874
alojar,to host; accommodate,4875
debidamente,properly; duly,4876
ente,entity; being; firm,4877
internar,to confine,4878
mismísimo,very same,4879
contundente,decisive; blunt; forceful,4880
inundación,flood; deluge,4881
diligencia,diligence,4882
viceversa,vice versa,4883
séptimo,seventh,4884
complejidad,complexity,4885
carente,lacking; devoid,4886
nítido,clear; clean; neat,4887
imponente,impressive; magnificent,4888
vecindad,nearness; vicinity,4889
secular,secular; lay,4890
cabra,goat,4891
olfato,sense of smell,4892
denominación,name; denomination,4893
bordear,to border,4894
envergadura,breadth; expanse,4895
admirador,admirer,4896
instruir,to instruct,4897
rebaño,herd; flock,4898
inicialmente,initially,4899
inseparable,inseparable,4900
fiera,(wild) beast,4901
verter,to pour; spill; shed,4902
desmentir,to contradict,4903
inestable,unstable; unsteady,4904
olla,pot; kettle,4905
terriblemente,terribly,4906
coco,coconut,4907
sótano,basement,4908
agresividad,aggressiveness,4909
mentalmente,mentally,4910
adhesión,adherence,4911
convención,convention; assembly,4912
paraje,place; spot,4913
frívolo,trivial; frivolous,4914
cohete,rocket,4915
prodigioso,prodigious; famous,4916
almohada,pillow,4917
eficiencia,efficiency,4918
laborioso,laborious; industrious,4919
eclesiástico,ecclesiastical,4920
confundido,confused,4921
tejado,roof; housetop,4922
elefante,elephant,4923
descifrar,to decipher,4924
navaja,razor; blade; navaja,4925
maldición,damnation; curse,4926
marinero,sailor,4927
bachillerato,high school diploma,4928
marrón,brown,4929
entablar,to start; establish,4930
desequilibrio,imbalance; unsteadiness,4931
sintético,synthetic,4932
bélico,warlike,4933
combinado,combined,4934
desperdicio,waste; refuse; garbage,4935
propagar,to propagate; spread,4936
ampliación,enlargement; extension,4937
recipiente,container; recipient; tank,4938
parlamentario,parliamentary,4939
trasero,behind; back,4940
despliegue,deployment; display,4941
libra,pound (money/weight),4942
incursión,invasion; incursion,4943
irreal,unreal,4944
toalla,towel,4945
tenis,tennis,4946
perfilar,to outline; shape,4947
entusiasta,enthusiastic,4948
descarga,unloading; discharge,4949
patriótico,patriotic,4950
higiene,hygiene,4951
decaer,to decay; wane,4952
cuenca,socket; basin; bowl,4953
aplastado,crushed; flattened,4954
cal,lime; whitewash,4955
rítmico,rhythmic,4956
disfrazar,to disguise; hide; conceal,4957
pionero,pioneer,4958
volcán,volcano,4959
puta,whore; prostitute,4960
hispano,hispanic,4961
diamante,diamond,4962
constructivo,constructive,4963
delicadeza,gentleness; tenderness,4964
ocasional,occasional; random,4965
expulsión,expulsion; ejection,4966
enigma,enigma; mystery,4967
monumental,monumental,4968
hectárea,hectare,4969
accesible,accessible,4970
inmigrante,immigrant,4971
irrumpir,to burst in; raid,4972
prevención,prevention; warning,4973
cerco,fence; circle; ring,4974
penumbra,semidarkness; twilight,4975
jugada,move; play,4976
estampa,print; engraving; illustration,4977
cueva,cave,4978
